0.028,0.211
0.753,0.419
0.072,0.249
0.586,0.462
0.701,0.533
0.491,0.059
0.437,0.000
0.454,0.015
0.736,0.455
0.617,0.053
0.803,0.563
0.670,0.530
0.501,0.335
0.668,0.436
0.389,0.419
0.018,0.061
0.440,0.014
0.697,0.510
0.534,0.317
0.564,0.026
0.416,0.027
0.487,0.441
0.538,0.092
0.073,0.283
0.460,0.393
0.749,0.513
0.668,0.515
0.435,0.392
0.714,0.503
0.822,0.494
0.868,0.421
0.490,0.522
0.053,0.224
0.485,0.079
0.052,0.246
0.462,0.429
0.446,0.079
0.132,0.127
0.750,0.465
0.039,0.189
0.508,0.001
0.445,0.494
0.504,0.014
0.701,0.544
0.507,0.453
0.703,0.501
0.113,0.149
0.081,0.184
0.380,0.321
0.443,0.492
0.477,0.087
0.021,0.198
0.553,0.455
0.513,0.063
0.481,0.036
0.574,0.419
0.414,0.477
0.535,0.406
0.007,0.216
0.555,0.431
0.705,0.510
0.399,0.440
0.845,0.554
0.168,0.165
0.348,0.382
0.067,0.311
0.010,0.129
0.088,0.166
0.535,0.004
0.670,0.481
0.746,0.471
0.019,0.308
0.650,0.416
0.436,0.069
0.006,0.173
0.471,0.007
0.730,0.427
0.783,0.361
0.505,0.386
0.734,0.564
0.503,0.366
0.545,0.402
0.046,0.216
0.550,0.421
0.595,0.007
0.438,0.034
0.528,0.342
0.404,0.006
0.129,0.191
0.552,0.482
0.054,0.109
0.397,0.011
0.438,0.042
0.052,0.079
0.530,0.342
0.068,0.172
0.428,0.064
0.488,0.002
0.058,0.181
0.550,0.376
0.645,0.363
0.428,0.409
0.309,0.013
0.474,0.012
0.560,0.516
0.405,0.452
0.097,0.087
0.535,0.058
0.522,0.507
0.426,0.001
0.524,0.082
0.492,0.049
0.000,0.154
0.412,0.148
0.451,0.400
0.707,0.379
0.179,0.204
0.025,0.204
0.040,0.211
0.083,0.127
0.770,0.446
0.448,0.438
0.115,0.021
0.522,0.336
0.532,0.440
0.479,0.142
0.782,0.437
0.450,0.441
0.644,0.360
0.095,0.221
0.459,0.127
0.476,0.372
0.620,0.393
0.439,0.046
0.530,0.054
0.607,0.451
0.028,0.200
0.037,0.272
0.018,0.178
0.764,0.392
0.467,0.057
0.061,0.136
0.156,0.257
0.397,0.431
0.507,0.047
0.439,0.288
0.434,0.032
0.661,0.461
0.014,0.217
0.003,0.186
0.651,0.426
0.400,0.419
0.478,0.397
0.770,0.403
0.406,0.120
0.463,0.031
0.000,0.174
0.813,0.499
0.008,0.194
0.618,0.498
0.820,0.418
0.010,0.193
0.427,0.065
0.525,0.517
0.010,0.032
0.483,0.436
0.403,0.030
0.882,0.527
0.537,0.416
0.417,0.012
0.490,0.048
0.064,0.009
0.659,0.490
0.009,0.194
0.012,0.201
0.415,0.072
0.020,0.199
0.525,0.433
0.528,0.425
0.458,0.044
0.712,0.408
0.819,0.526
0.678,0.506
0.773,0.439
0.058,0.184
0.082,0.192
0.085,0.115
0.839,0.345
0.510,0.041
0.465,0.445
0.537,0.428
0.463,0.298
0.514,0.513
0.757,0.490
0.030,0.310
0.052,0.139
0.515,0.391
0.521,0.389
0.552,0.051
0.408,0.311
0.669,0.398
0.478,0.038
0.451,0.061
0.762,0.484
0.526,0.082
0.567,0.070
0.529,0.443
0.760,0.496
0.695,0.511
0.478,0.482
0.448,0.493
0.480,0.264
0.433,0.441
0.507,0.022
0.461,0.046
0.635,0.399
0.567,0.100
0.063,0.190
0.469,0.314
0.717,0.500
0.373,0.049
0.531,0.020
0.586,0.113
0.471,0.388
0.135,0.098
0.039,0.085
0.727,0.378
0.536,0.126
0.744,0.424
0.014,0.222
0.729,0.415
0.047,0.270
0.046,0.099
0.558,0.030
0.499,0.009
0.542,0.035
0.483,0.001
0.076,0.199
0.438,0.006
0.020,0.158
0.021,0.121
0.494,0.409
0.693,0.432
0.769,0.432
0.414,0.391
0.749,0.437
0.493,0.035
0.693,0.518
0.018,0.098
0.450,0.057
0.131,0.218
0.022,0.307
0.487,0.139
0.489,0.444
0.446,0.298
0.044,0.182
0.009,0.110
0.041,0.194
0.548,0.446
0.032,0.127
0.477,0.112
0.032,0.146
0.531,0.071
0.008,0.254
0.128,0.245
0.763,0.383
0.003,0.152
0.469,0.423
0.522,0.066
0.505,0.050
0.100,0.238
0.656,0.526
0.471,0.493
0.519,0.395
0.779,0.474
0.562,0.385
0.048,0.102
0.447,0.470
0.756,0.479
0.707,0.410
0.039,0.219
0.464,0.087
0.442,0.003
0.437,0.413
0.414,0.315
0.551,0.511
0.623,0.475
0.382,0.493
0.403,0.563
0.429,0.460
0.455,0.067
0.529,0.104
0.545,0.415
0.501,0.056
0.757,0.470
0.745,0.585
0.683,0.401
0.735,0.432
0.498,0.456
0.697,0.459
0.005,0.162
0.785,0.470
0.650,0.463
0.688,0.389
0.448,0.007
0.001,0.269
0.567,0.485
0.503,0.161
0.497,0.419
0.690,0.429
0.101,0.146
0.424,0.441
0.472,0.100
0.565,0.087
0.073,0.159
0.445,0.066
0.554,0.056
0.499,0.019
0.001,0.214
0.462,0.050
0.387,0.081
0.476,0.028
0.062,0.189
0.743,0.505
0.482,0.127
0.741,0.451
0.500,0.020
0.697,0.445
0.499,0.445
0.521,0.040
0.541,0.027
0.038,0.148
0.519,0.015
0.762,0.439
0.481,0.004
0.710,0.554
0.537,0.071
0.064,0.141
0.537,0.447
0.514,0.011
0.070,0.145
0.498,0.589
0.782,0.430
0.443,0.006
0.045,0.113
0.118,0.157
0.068,0.214
0.452,0.070
0.532,0.348
0.024,0.284
0.476,0.385
0.722,0.441
0.454,0.144
0.339,0.452
0.466,0.007
0.651,0.421
0.043,0.155
0.006,0.109
0.465,0.029
0.803,0.507
0.041,0.170
0.068,0.157
0.620,0.380
0.303,0.020
0.537,0.112
0.417,0.091
0.445,0.370
0.524,0.038
0.546,0.071
0.733,0.421
0.580,0.023
0.099,0.164
0.154,0.249
0.673,0.463
0.464,0.041
0.436,0.022
0.388,0.109
0.531,0.405
0.625,0.455
0.568,0.095
0.472,0.043
0.665,0.520
0.027,0.277
0.500,0.125
0.670,0.428
0.023,0.102
0.574,0.015
0.472,0.477
0.662,0.547
0.685,0.468
0.674,0.525
0.100,0.024
0.802,0.488
0.529,0.006
0.489,0.057
0.008,0.186
0.049,0.326
0.027,0.193
0.496,0.072
0.678,0.471
0.366,0.473
0.790,0.475
0.025,0.221
0.108,0.094
0.047,0.218
0.466,0.476
0.550,0.347
0.791,0.437
0.015,0.199
0.737,0.529
0.724,0.375
0.762,0.469
0.042,0.217
0.441,0.175
0.525,0.095
0.558,0.000
0.763,0.436
0.362,0.085
0.692,0.407
0.415,0.048
0.484,0.357
0.419,0.034
0.043,0.250
0.780,0.439
0.447,0.509
0.443,0.053
0.725,0.056
0.084,0.145
0.718,0.545
0.464,0.426
0.436,0.011
0.054,0.131
0.636,0.517
0.532,0.041
0.447,0.490
0.491,0.409
0.509,0.135
0.110,0.162
0.392,0.117
0.662,0.500
0.706,0.571
0.539,0.414
0.486,0.437
0.689,0.414
0.640,0.446
0.719,0.518
0.701,0.431
0.011,0.124
0.679,0.401
0.668,0.399
0.476,0.111
0.319,0.059
0.792,0.418
0.051,0.119
0.428,0.085
0.043,0.231
0.076,0.265
0.389,0.016
0.656,0.447
0.395,0.437
0.527,0.066
0.508,0.075
0.029,0.213
0.363,0.401
0.653,0.418
0.399,0.055
0.493,0.437
0.504,0.064
0.459,0.310
0.486,0.142
0.520,0.091
0.512,0.441
0.771,0.410
0.658,0.470
0.485,0.372
0.014,0.211
0.668,0.458
0.482,0.064
0.490,0.041
0.519,0.378
0.690,0.532
0.460,0.040
0.483,0.109
0.877,0.467
0.788,0.395
0.511,0.491
0.555,0.107
0.000,0.222
0.483,0.078
0.591,0.531
0.626,0.561
0.524,0.069
0.049,0.154
0.533,0.160
0.496,0.004
0.036,0.134
0.145,0.042
0.412,0.034
0.709,0.468
0.003,0.113
0.054,0.163
0.726,0.506
0.491,0.014
0.532,0.015
0.552,0.068
0.110,0.235
0.512,0.352
0.765,0.484
0.731,0.534
0.479,0.005
0.062,0.260
0.497,0.403
0.472,0.032
0.769,0.458
0.454,0.385
0.513,0.404
0.601,0.095
0.029,0.250
0.012,0.214
0.610,0.400
0.637,0.558
0.476,0.019
0.657,0.468
0.421,0.036
0.466,0.492
0.667,0.477
0.730,0.542
0.042,0.280
0.095,0.104
0.545,0.443
0.483,0.482
0.031,0.197
0.551,0.020
0.454,0.510
0.764,0.481
0.399,0.415
0.451,0.336
0.783,0.546
0.569,0.007
0.529,0.033
0.102,0.078
0.456,0.457
0.069,0.231
0.656,0.431
0.655,0.517
0.527,0.455
0.782,0.585
0.047,0.271
0.605,0.053
0.665,0.443
0.058,0.093
0.036,0.210
0.006,0.247
0.032,0.204
0.029,0.187
0.620,0.368
0.497,0.117
0.400,0.007
0.001,0.246
0.506,0.077
0.503,0.416
0.109,0.198
0.793,0.442
0.759,0.483
0.042,0.223
0.019,0.189
0.471,0.435
0.647,0.458
0.458,0.432
0.611,0.087
0.702,0.574
0.495,0.000
0.655,0.415
0.022,0.117
0.125,0.146
0.496,0.014
0.464,0.023
0.733,0.419
0.058,0.260
0.577,0.051
0.512,0.029
0.415,0.004
0.526,0.333
0.483,0.380
0.556,0.431
0.098,0.120
0.409,0.416
0.384,0.442
0.595,0.019
0.013,0.134
0.783,0.436
0.519,0.409
0.550,0.004
0.765,0.560
0.021,0.206
0.575,0.135
0.740,0.444
0.621,0.409
0.487,0.041
0.611,0.366
0.422,0.425
0.766,0.485
0.480,0.483
0.836,0.442
0.778,0.521
0.138,0.240
0.449,0.405
0.533,0.366
0.676,0.446
0.093,0.156
0.486,0.049
0.522,0.046
0.678,0.487
0.529,0.337
0.100,0.201
0.687,0.446
0.018,0.040
0.839,0.457
0.451,0.350
0.410,0.030
0.496,0.021
0.320,0.034
0.443,0.018
0.030,0.142
0.547,0.084
0.506,0.039
0.891,0.462
0.386,0.399
0.549,0.009
0.433,0.406
0.435,0.119
0.027,0.170
0.674,0.419
0.467,0.415
0.503,0.021
0.054,0.165
0.714,0.511
0.684,0.539
0.106,0.184
0.480,0.057
0.562,0.387
0.684,0.482
0.668,0.366
0.749,0.522
0.012,0.238
0.759,0.455
0.485,0.408
0.474,0.395
0.019,0.235
0.538,0.063
0.693,0.516
0.650,0.523
0.791,0.494
0.443,0.458
0.496,0.099
0.031,0.108
0.445,0.132
0.466,0.417
0.016,0.062
0.565,0.446
0.076,0.176
0.684,0.365
0.761,0.502
0.047,0.237
0.042,0.257
0.036,0.299
0.063,0.201
0.043,0.165
0.684,0.436
0.674,0.461
0.532,0.388
0.018,0.180
0.487,0.011
0.504,0.087
0.637,0.414
0.035,0.146
0.480,0.514
0.486,0.049
0.586,0.006
0.500,0.447
0.060,0.274
0.472,0.055
0.722,0.501
0.432,0.374
0.022,0.282
0.460,0.369
0.753,0.551
0.712,0.544
0.493,0.074
0.010,0.152
0.572,0.505
0.557,0.403
0.318,0.049
0.438,0.445
0.460,0.095
0.456,0.006
0.051,0.199
0.508,0.071
0.651,0.595
0.007,0.092
0.544,0.024
0.002,0.116
0.773,0.389
0.404,0.413
0.101,0.175
0.571,0.359
0.655,0.395
0.479,0.413
0.560,0.067
0.403,0.382
0.452,0.478
0.745,0.385
0.014,0.211
0.104,0.177
0.484,0.357
0.439,0.462
0.605,0.051
0.787,0.531
0.580,0.459
0.102,0.122
0.506,0.022
0.713,0.399
0.404,0.062
0.028,0.155
0.480,0.113
0.079,0.141
0.427,0.043
0.465,0.039
0.511,0.408
0.469,0.020
0.335,0.053
0.090,0.131
0.834,0.324
0.539,0.461
0.609,0.252
0.663,0.429
0.067,0.169
0.115,0.162
0.695,0.482
0.565,0.445
0.748,0.577
0.726,0.417
0.729,0.434
0.692,0.502
0.506,0.518
0.445,0.378
0.445,0.509
0.676,0.476
0.018,0.279
0.579,0.050
0.799,0.481
0.063,0.250
0.012,0.310
0.641,0.603
0.552,0.371
0.626,0.510
0.033,0.142
0.544,0.466
0.012,0.128
0.712,0.509
0.556,0.012
0.578,0.464
0.044,0.161
0.431,0.446
0.436,0.056
0.356,0.346
0.457,0.008
0.728,0.477
0.704,0.465
0.589,0.044
0.014,0.170
0.542,0.047
0.524,0.360
0.037,0.085
0.028,0.195
0.467,0.039
0.603,0.409
0.044,0.154
0.721,0.568
0.530,0.361
0.428,0.043
0.696,0.412
0.691,0.402
0.478,0.371
0.061,0.040
0.656,0.506
0.539,0.001
0.451,0.343
0.647,0.562
0.486,0.007
0.038,0.258
0.046,0.247
0.604,0.027
0.430,0.422
0.521,0.370
0.500,0.028
0.672,0.452
0.761,0.449
0.734,0.427
0.012,0.213
0.052,0.175
0.507,0.505
0.551,0.077
0.568,0.376
0.527,0.074
0.055,0.175
0.469,0.451
0.029,0.189
0.043,0.170
0.553,0.392
0.575,0.391
0.061,0.243
0.614,0.031
0.498,0.385
0.435,0.062
0.802,0.408
0.394,0.345
0.018,0.075
0.729,0.329
0.848,0.393
0.436,0.012
0.709,0.518
0.506,0.398
0.016,0.237
0.720,0.461
0.761,0.536
0.147,0.239
0.733,0.434
0.016,0.099
0.495,0.027
0.445,0.416
0.460,0.392
0.078,0.124
0.720,0.423
0.033,0.206
0.076,0.233
0.585,0.013
0.656,0.530
0.467,0.397
0.486,0.461
0.496,0.372
0.003,0.142
0.082,0.213
0.486,0.141
0.699,0.459
0.748,0.584
0.802,0.499
0.585,0.475
0.692,0.563
0.539,0.423
0.714,0.370
0.739,0.495
0.772,0.479
0.466,0.572
0.560,0.038
0.513,0.039
0.005,0.189
0.068,0.137
0.512,0.497
0.025,0.142
0.446,0.030
0.546,0.467
0.437,0.493
0.889,0.407
0.565,0.028
0.421,0.413
0.503,0.516
0.686,0.432
0.555,0.354
0.076,0.084
0.498,0.416
0.718,0.503
0.773,0.414
0.460,0.498
0.485,0.424
0.551,0.054
0.455,0.072
0.799,0.574
0.073,0.308
0.571,0.514
0.106,0.172
0.496,0.446
0.525,0.416
0.520,0.007
0.060,0.173
0.382,0.440
0.516,0.418
0.490,0.408
0.535,0.359
0.570,0.378
0.692,0.386
0.001,0.172
0.011,0.126
0.343,0.379
0.515,0.400
0.434,0.465
0.573,0.296
0.056,0.032
0.022,0.229
0.512,0.068
0.701,0.441
0.038,0.139
0.704,0.412
0.834,0.504
0.016,0.136
0.514,0.354
0.421,0.041
0.627,0.482
0.573,0.472
0.497,0.435
0.596,0.027
0.063,0.232
0.590,0.370
0.540,0.074
0.043,0.172
0.005,0.259
0.435,0.345
0.645,0.510
0.489,0.019
0.749,0.507
0.393,0.040
0.441,0.358
0.795,0.402
0.053,0.241
0.093,0.102
0.740,0.515
0.522,0.083
0.757,0.430
0.407,0.039
0.693,0.504
0.042,0.109
0.497,0.079
0.441,0.481
0.032,0.208
0.034,0.116
0.533,0.447
0.001,0.072
0.421,0.050
0.466,0.475
0.717,0.458
0.601,0.459
0.502,0.466
0.088,0.220
0.534,0.399
0.080,0.244
0.510,0.083
0.473,0.074
0.714,0.490
0.007,0.220
0.024,0.191
0.086,0.103
0.008,0.101
0.697,0.442
0.045,0.154
0.485,0.028
0.466,0.488
0.447,0.433
0.000,0.164
0.434,0.001
0.283,0.093
0.102,0.283
0.708,0.438
0.397,0.037
0.028,0.235
0.780,0.544
0.544,0.427
0.053,0.278
0.457,0.088
0.075,0.163
0.543,0.343
0.553,0.041
0.076,0.101
0.883,0.434
0.521,0.012
0.071,0.166
0.508,0.436
0.039,0.135
0.540,0.021
0.003,0.149
0.696,0.507
0.469,0.384
0.518,0.067
0.807,0.438
0.096,0.158
0.396,0.469
0.481,0.027
0.038,0.124
0.448,0.621
0.085,0.086
0.542,0.387
0.503,0.389
0.541,0.036
0.162,0.240
0.026,0.260
0.808,0.470
0.581,0.047
0.522,0.411
0.502,0.454
0.486,0.296
0.139,0.157
0.514,0.014
0.805,0.433
0.716,0.466
0.405,0.479
0.074,0.128
0.625,0.528
0.011,0.255
0.779,0.334
0.446,0.093
0.064,0.160
0.839,0.460
0.552,0.461
0.476,0.059
0.434,0.460
0.701,0.486
0.009,0.210
0.464,0.421
0.451,0.445
0.717,0.532
0.108,0.147
0.461,0.032
0.093,0.244
0.316,0.384
0.435,0.177
0.602,0.432
0.049,0.268
0.720,0.454
0.038,0.259
0.557,0.080
0.658,0.451
0.522,0.376
0.010,0.223
0.539,0.354
0.492,0.079
0.497,0.403
0.596,0.500
0.005,0.244
0.820,0.547
0.012,0.163
0.026,0.205
0.478,0.228
0.466,0.063
0.419,0.360
0.761,0.349
0.033,0.086
0.401,0.047
0.650,0.496
0.750,0.481
0.517,0.088
0.056,0.160
0.440,0.410
0.466,0.498
0.491,0.494
0.477,0.402
0.072,0.224
0.504,0.279
0.530,0.089
0.470,0.468
0.109,0.032
0.732,0.513
0.524,0.039
0.090,0.154
0.791,0.449
0.512,0.356
0.716,0.609
0.500,0.076
0.509,0.057
0.039,0.122
0.029,0.145
0.591,0.531
0.027,0.176
0.600,0.004
0.799,0.354
0.148,0.223
0.390,0.432
0.393,0.369
0.091,0.187
0.114,0.224
0.417,0.441
0.489,0.343
0.743,0.551
0.048,0.175
0.485,0.021
0.405,0.075
0.813,0.468
0.535,0.022
0.694,0.371
0.363,0.220
0.502,0.040
0.744,0.404
0.461,0.431
0.683,0.456
0.017,0.138
0.617,0.591
0.519,0.434
0.070,0.134
0.585,0.499
0.420,0.089
0.751,0.632
0.046,0.179
0.114,0.070
0.733,0.493
0.510,0.030
0.056,0.141
0.058,0.125
0.716,0.605
0.496,0.413
0.436,0.525
0.662,0.346
0.581,0.405
0.001,0.247
0.731,0.484
0.465,0.040
0.422,0.488
0.552,0.441
0.758,0.494
0.748,0.513
0.530,0.381
0.086,0.263
0.531,0.065
0.005,0.297
0.438,0.489
0.014,0.189
0.696,0.427
0.765,0.376
0.075,0.185
0.139,0.200
0.572,0.118
0.099,0.081
0.407,0.390
0.549,0.349
0.001,0.167
0.700,0.458
0.016,0.223
0.711,0.445
0.799,0.482
0.447,0.005
0.481,0.401
0.468,0.468
0.488,0.018
0.478,0.502
0.045,0.168
0.541,0.055
0.431,0.048
0.697,0.499
0.463,0.068
0.556,0.023
0.790,0.433
0.027,0.260
0.444,0.109
0.466,0.428
0.478,0.407
0.458,0.038
0.735,0.554
0.055,0.108
0.395,0.132
0.456,0.416
0.352,0.009
0.675,0.437
0.784,0.380
0.497,0.365
0.041,0.133
0.676,0.509
0.455,0.403
0.515,0.428
0.516,0.030
0.543,0.007
0.782,0.446
0.662,0.540
0.019,0.083
0.524,0.578
0.645,0.387
0.741,0.428
0.649,0.342
0.009,0.256
0.516,0.474
0.535,0.318
0.671,0.509
0.081,0.149
0.694,0.455
0.039,0.079
0.746,0.528
0.392,0.021
0.714,0.524
0.043,0.110
0.545,0.459
0.484,0.036
0.446,0.416
0.476,0.019
0.595,0.390
0.524,0.370
0.874,0.493
0.064,0.263
0.630,0.419
0.514,0.016
0.753,0.378
0.448,0.400
0.481,0.345
0.506,0.086
0.744,0.388
0.395,0.455
0.521,0.441
0.455,0.111
0.549,0.118
0.616,0.466
0.456,0.015
0.455,0.455
0.698,0.399
0.484,0.533
0.525,0.062
0.101,0.223
0.062,0.157
0.738,0.486
0.477,0.393
0.622,0.007
0.026,0.064
0.542,0.380
0.563,0.043
0.505,0.038
0.444,0.025
0.717,0.408
0.429,0.014
0.468,0.132
0.646,0.433
0.630,0.502
0.032,0.096
0.040,0.226
0.477,0.009
0.518,0.396
0.541,0.067
0.464,0.082
0.764,0.420
0.677,0.504
0.518,0.055
0.014,0.242
0.090,0.266
0.052,0.129
0.454,0.105
0.460,0.011
0.493,0.411
0.016,0.227
0.743,0.526
0.461,0.127
0.427,0.066
0.632,0.529
0.470,0.022
0.528,0.095
0.096,0.191
0.535,0.103
0.612,0.045
0.068,0.189
0.042,0.196
0.600,0.023
0.428,0.497
0.411,0.471
0.842,0.426
0.810,0.609
0.050,0.182
0.464,0.369
0.557,0.493
0.691,0.475
0.405,0.044
0.643,0.032
0.754,0.488
0.764,0.575
0.580,0.013
0.074,0.137
0.717,0.383
0.069,0.152
0.626,0.529
0.031,0.229
0.440,0.031
0.752,0.498
0.487,0.504
0.004,0.145
0.056,0.156
0.783,0.366
0.511,0.005
0.040,0.132
0.344,0.397
0.448,0.112
0.531,0.097
0.742,0.522
0.019,0.182
0.416,0.016
0.548,0.053
0.736,0.386
0.507,0.022
0.428,0.357
0.503,0.336
0.539,0.007
0.466,0.399
0.061,0.222
0.066,0.144
0.001,0.263
0.514,0.413
0.448,0.019
0.768,0.475
0.609,0.355
0.480,0.493
0.001,0.126
0.706,0.414
0.586,0.046
0.574,0.341
0.523,0.395
0.018,0.220
0.017,0.243
0.425,0.070
0.122,0.164
0.002,0.226
0.383,0.369
0.473,0.035
0.848,0.453
0.537,0.402
0.078,0.146
0.426,0.058
0.067,0.211
0.089,0.195
0.462,0.066
0.526,0.508
0.005,0.130
0.742,0.442
0.097,0.038
0.072,0.202
0.494,0.003
0.449,0.001
0.734,0.440
0.741,0.564
0.497,0.482
0.413,0.014
0.577,0.506
0.458,0.545
0.754,0.451
0.655,0.464
0.738,0.461
0.702,0.422
0.731,0.509
0.513,0.059
0.446,0.418
0.651,0.394
0.440,0.061
0.801,0.525
0.487,0.447
0.438,0.404
0.657,0.501
0.005,0.154
0.509,0.088
0.039,0.244
0.548,0.498
0.501,0.339
0.014,0.223
0.519,0.403
0.451,0.012
0.494,0.028
0.731,0.404
0.721,0.555
0.021,0.186
0.720,0.428
0.020,0.220
0.752,0.514
0.088,0.097
0.717,0.542
0.432,0.452
0.469,0.337
0.476,0.419
0.514,0.016
0.505,0.052
0.014,0.204
0.496,0.004
0.735,0.384
0.613,0.385
0.756,0.465
0.052,0.156
0.697,0.384
0.050,0.138
0.524,0.043
0.544,0.469
0.481,0.036
0.728,0.518
0.824,0.543
0.535,0.424
0.021,0.076
0.037,0.111
0.519,0.005
0.715,0.523
0.479,0.446
0.090,0.219
0.550,0.030
0.577,0.409
0.050,0.093
0.558,0.085
0.441,0.454
0.609,0.039
0.741,0.416
0.518,0.017
0.131,0.183
0.014,0.099
0.458,0.076
0.747,0.470
0.394,0.381
0.475,0.039
0.053,0.222
0.517,0.075
0.552,0.461
0.429,0.012
0.718,0.417
0.190,0.146
0.514,0.084
0.545,0.482
0.030,0.243
0.581,0.418
0.022,0.229
0.112,0.164
0.051,0.163
0.034,0.128
0.462,0.085
0.725,0.370
0.464,0.480
0.528,0.051
0.497,0.028
0.703,0.422
0.655,0.420
0.117,0.170
0.029,0.123
0.074,0.210
0.772,0.421
0.452,0.490
0.615,0.475
0.604,0.501
0.485,0.068
0.517,0.054
0.425,0.416
0.410,0.419
0.079,0.198
0.593,0.036
0.543,0.458
0.016,0.202
0.061,0.218
0.708,0.553
0.771,0.441
0.463,0.001
0.749,0.451
0.463,0.010
0.483,0.045
0.496,0.378
0.744,0.469
0.703,0.497
0.444,0.436
0.057,0.143
0.466,0.398
0.031,0.029
0.033,0.298
0.453,0.035
0.029,0.221
0.476,0.085
0.431,0.543
0.592,0.377
0.458,0.080
0.095,0.169
0.510,0.000
0.076,0.213
0.536,0.047
0.516,0.045
0.000,0.295
0.445,0.420
0.526,0.071
0.558,0.018
0.020,0.170
0.527,0.438
0.364,0.254
0.664,0.528
0.104,0.158
0.029,0.021
0.491,0.497
0.604,0.008
0.022,0.178
0.374,0.045
0.476,0.083
0.517,0.015
0.025,0.249
0.535,0.074
0.392,0.392
0.521,0.199
0.429,0.411
0.049,0.205
0.397,0.506
0.061,0.156
0.660,0.399
0.449,0.036
0.112,0.155
0.003,0.182
0.020,0.182
0.494,0.075
0.479,0.003
0.046,0.095
0.438,0.326
0.795,0.449
0.737,0.459
0.469,0.047
0.408,0.473
0.073,0.202
0.402,0.022
0.002,0.270
0.312,0.042
0.465,0.399
0.105,0.205
0.802,0.429
0.460,0.372
0.734,0.394
0.732,0.419
0.491,0.424
0.090,0.215
0.645,0.505
0.451,0.408
0.149,0.182
0.658,0.359
0.043,0.248
0.128,0.064
0.021,0.159
0.013,0.123
0.490,0.054
0.114,0.215
0.566,0.362
0.446,0.461
0.649,0.413
0.423,0.161
0.521,0.425
0.040,0.039
0.599,0.483
0.697,0.479
0.461,0.433
0.024,0.113
0.063,0.257
0.457,0.458
0.718,0.409
0.028,0.236
0.035,0.328
0.835,0.496
0.755,0.467
0.771,0.386
0.414,0.407
0.672,0.511
0.666,0.390
0.075,0.158
0.023,0.168
0.700,0.539
0.515,0.054
0.737,0.592
0.751,0.472
0.429,0.434
0.823,0.520
0.454,0.016
0.728,0.444
0.020,0.289
0.487,0.517
0.583,0.391
0.476,0.433
0.793,0.418
0.694,0.519
0.478,0.469
0.479,0.417
0.486,0.005
0.507,0.441
0.710,0.386
0.082,0.194
0.502,0.026
0.487,0.331
0.566,0.018
0.856,0.499
0.096,0.191
0.789,0.477
0.628,0.495
0.502,0.078
0.774,0.350
0.505,0.416
0.022,0.169
0.520,0.028
0.622,0.463
0.448,0.501
0.543,0.553
0.773,0.397
0.437,0.015
0.759,0.543
0.022,0.164
0.429,0.079
0.026,0.165
0.487,0.373
0.459,0.091
0.804,0.546
0.529,0.014
0.412,0.307
0.494,0.060
0.083,0.121
0.464,0.066
0.012,0.151
0.364,0.463
0.419,0.074
0.392,0.386
0.047,0.165
0.051,0.302
0.494,0.412
0.506,0.055
0.040,0.075
0.641,0.428
0.539,0.048
0.363,0.293
0.536,0.012
0.494,0.035
0.763,0.390
0.455,0.551
0.455,0.493
0.713,0.425
0.461,0.062
0.384,0.491
0.453,0.059
0.735,0.421
0.431,0.025
0.705,0.404
0.447,0.013
0.487,0.431
0.456,0.378
0.550,0.486
0.434,0.073
0.581,0.421
0.475,0.445
0.043,0.121
0.640,0.527
0.486,0.019
0.463,0.025
0.002,0.114
0.700,0.347
0.005,0.253
0.488,0.481
0.010,0.176
0.478,0.501
0.491,0.492
0.422,0.081
0.047,0.275
0.751,0.437
0.038,0.205
0.044,0.130
0.574,0.355
0.687,0.442
0.748,0.379
0.544,0.351
0.723,0.294
0.491,0.413
0.437,0.061
0.830,0.511
0.453,0.028
0.500,0.406
0.093,0.259
0.404,0.306
0.744,0.423
0.551,0.451
0.010,0.158
0.795,0.456
0.022,0.228
0.404,0.427
0.546,0.053
0.781,0.496
0.066,0.134
0.747,0.450
0.454,0.037
0.014,0.188
0.543,0.506
0.032,0.184
0.413,0.365
0.067,0.111
0.494,0.028
0.647,0.426
0.042,0.140
0.460,0.494
0.547,0.065
0.401,0.030
0.541,0.027
0.029,0.214
0.031,0.189
0.018,0.265
0.043,0.236
0.070,0.170
0.585,0.025
0.075,0.178
0.042,0.216
0.791,0.596
0.145,0.092
0.020,0.113
0.750,0.466
0.572,0.486
0.741,0.523
0.461,0.010
0.470,0.030
0.103,0.237
0.028,0.267
0.445,0.044
0.127,0.209
0.413,0.048
0.835,0.461
0.024,0.136
0.091,0.228
0.650,0.428
0.527,0.081
0.730,0.346
0.008,0.194
0.015,0.332
0.738,0.432
0.740,0.458
0.716,0.516
0.508,0.338
0.557,0.582
0.526,0.345
0.050,0.134
0.582,0.361
0.469,0.044
0.017,0.194
0.090,0.222
0.718,0.511
0.785,0.388
0.711,0.496
0.467,0.438
0.661,0.475
0.002,0.226
0.430,0.448
0.526,0.351
0.419,0.086
0.728,0.507
0.707,0.509
0.723,0.359
0.564,0.022
0.770,0.446
0.793,0.559
0.556,0.410
0.733,0.481
0.294,0.074
0.768,0.409
0.704,0.381
0.507,0.371
0.769,0.348
0.455,0.393
0.505,0.045
0.529,0.375
0.341,0.306
0.061,0.216
0.761,0.537
0.103,0.246
0.410,0.044
0.009,0.138
0.546,0.110
0.539,0.369
0.433,0.379
